Start time,End time,Move Minutes count,Average systolic blood pressure (mmHg),Max systolic blood pressure (mmHg),Min systolic blood pressure (mmHg),Average diastolic blood pressure (mmHg),Max diastolic blood pressure (mmHg),Min diastolic blood pressure (mmHg),Body position,Blood pressure measurement location,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
02:30:00.000-04:00,02:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,71.17857142857143,74.0,70.0,,,,,,,,,,,,,,,,,,,,,
02:45:00.000-04:00,03:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,72.5,76.0,70.0,,,,,96.95000076293945,97.80000305175781,96.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
03:00:00.000-04:00,03:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,67.39285714285714,69.0,65.0,,,,,96.60500030517578,98.19999694824219,94.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
03:15:00.000-04:00,03:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,68.35714285714286,76.0,64.0,,,,,,,,,,,,,,,,,,,,,
03:30:00.000-04:00,03:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,65.39285714285714,70.0,64.0,,,,,99.12222290039062,99.69999694824219,98.4000015258789,0.0,0.0,0.0,,,,,,,,,,,
03:45:00.000-04:00,04:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,67.25,69.0,66.0,,,,,94.26785714285714,97.69999694824219,93.0,0.0,0.0,0.0,,,,,,,,,,,
04:00:00.000-04:00,04:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,65.39285714285714,67.0,64.0,,,,,93.65714182172503,94.4000015258789,93.0,0.0,0.0,0.0,,,,,,,,,,,
04:15:00.000-04:00,04:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,62.82142857142857,70.0,59.0,,,,,94.9500002179827,95.5999984741211,93.80000305175781,0.0,0.0,0.0,,,,,,,,,,,
04:30:00.000-04:00,04:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,61.464285714285715,67.0,58.0,,,,,98.01249885559082,99.19999694824219,96.9000015258789,0.0,0.0,0.0,,,,,,,,,,,
04:45:00.000-04:00,05:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,61.25,66.0,57.0,,,,,98.49999918256488,100.0,96.5,0.0,0.0,0.0,,,,,,,,,,,
05:00:00.000-04:00,05:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,60.0,65.0,58.0,,,,,96.10000038146974,97.30000305175781,94.9000015258789,0.0,0.0,0.0,,,,,,,,,,,
05:15:00.000-04:00,05:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,59.892857142857146,62.0,58.0,,,,,95.66071428571429,97.0,92.69999694824219,0.0,0.0,0.0,,,,,,,,,,,
05:30:00.000-04:00,05:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,61.75,64.0,59.0,,,,,94.14285659790039,94.69999694824219,93.80000305175781,0.0,0.0,0.0,,,,,,,,,,,
05:45:00.000-04:00,06:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,60.392857142857146,62.0,60.0,,,,,94.1749995095389,94.4000015258789,94.0,0.0,0.0,0.0,,,,,,,,,,,
06:00:00.000-04:00,06:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,62.107142857142854,63.0,61.0,,,,,93.84615208552434,94.19999694824219,93.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
06:15:00.000-04:00,06:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,58.607142857142854,65.0,57.0,,,,,97.61923129741963,98.80000305175781,94.69999694824219,0.0,0.0,0.0,,,,,,,,,,,
06:30:00.000-04:00,06:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,56.92857142857143,64.0,54.0,,,,,95.63214302062987,98.5999984741211,94.0,0.0,0.0,0.0,,,,,,,,,,,
06:45:00.000-04:00,07:00:00.000-04:00,,,,,,,,,,15.510416870315868,5.700000286102295,,,57.32142857142857,62.0,54.0,,,,,96.4384604233962,97.5,95.0999984741211,0.0,0.0,0.0,,,,0.09661017434071686,0.09661017434071686,0.09661017434071686,8,,,,
07:00:00.000-04:00,07:15:00.000-04:00,1,,,,,,,,,15.510416870315868,38.999998569488525,,,69.10714285714286,86.0,57.0,,,,,,,,,,,,,,0.21260592492960267,0.3610169362213652,0.07118643744517181,55,,,,
07:15:00.000-04:00,07:30:00.000-04:00,,,,,,,,,,15.510416870315868,35.59999990463257,,,83.92857142857143,94.0,62.0,,,,,,,,,,,,,,0.18707626957004353,0.3016949023230601,0.09661017434071686,50,,,,
07:30:00.000-04:00,07:45:00.000-04:00,,,,,,,,,,15.510416870315868,7.799999713897705,,,63.0,66.0,61.0,,,,,,,,,,,,,,0.13220338498131703,0.13220338498131703,0.13220338498131703,11,,,,
07:45:00.000-04:00,08:00:00.000-04:00,,,,,,,,,,15.510416870315868,4.199999809265137,,,63.285714285714285,65.0,61.0,,,,,,,,,,,,,,0.07118643744517181,0.07118643744517181,0.07118643744517181,12,,,,
08:00:00.000-04:00,08:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,65.17857142857143,68.0,63.0,,,,,,,,,,,,,,,,,9,,,,
08:15:00.000-04:00,08:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,64.07142857142857,66.0,62.0,,,,,,,,,,,,,,,,,,,,,
08:30:00.000-04:00,08:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,
08:45:00.000-04:00,09:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,71.42857142857143,77.0,68.0,,,,,,,,,,,,,,,,,,,,,
09:00:00.000-04:00,09:15:00.000-04:00,,,,,,,,,,15.510416870315868,9.199999809265137,,,76.89285714285714,86.0,71.0,,,,,,,,,,,,,,0.1559322001570362,0.1559322001570362,0.1559322001570362,13,,,,
09:15:00.000-04:00,09:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,71.82142857142857,79.0,70.0,,,,,,,,,,,,,,,,,,,,,
09:30:00.000-04:00,09:45:00.000-04:00,,,,,,,,,,15.510416870315868,33.620573955682055,,,81.5,91.0,71.0,,,,,,,,,,,,,,0.20058436916289374,0.3205737601768997,0.10847456980559786,47,,,,
09:45:00.000-04:00,10:00:00.000-04:00,,,,,,,,,,15.510416870315868,56.700000047683716,,,97.14285714285714,109.0,88.0,,,,,,,,,,,,,,0.16325115404437612,0.2898305149401649,0.04745762631044549,80,,,,
10:00:00.000-04:00,10:15:00.000-04:00,,,,,,,,,,15.510416870315868,5.700000286102295,,,92.96428571428571,103.0,72.0,,,,,,,,,,,,,,0.09661017434071686,0.09661017434071686,0.09661017434071686,21,,,,
10:15:00.000-04:00,10:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,78.57142857142857,93.0,69.0,,,,,,,,,,,,,,,,,,,,,
10:30:00.000-04:00,10:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,78.14285714285714,84.0,71.0,,,,,,,,,,,,,,,,,,,,,
10:45:00.000-04:00,11:00:00.000-04:00,,,,,,,,,,15.510416870315868,6.399999618530273,,,74.0,82.0,65.0,,,,,,,,,,,,,,0.10847456980559786,0.10847456980559786,0.10847456980559786,9,,,,
11:00:00.000-04:00,11:15:00.000-04:00,,,,,,,,,,15.510416870315868,13.399999380111694,,,87.46428571428571,97.0,78.0,,,,,,,,,,,,,,0.11355931678060757,0.17966100725076967,0.04745762631044549,19,,,,
11:15:00.000-04:00,11:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,78.78571428571429,103.0,66.0,,,,,,,,,,,,,,,,,,,,,
11:30:00.000-04:00,11:45:00.000-04:00,,127.0,127.0,127.0,80.0,80.0,80.0,,,15.510416870315868,36.60680088675717,,,78.21428571428571,88.0,67.0,,,,,,,,,,,,,,0.2217086217367071,0.3205737692770504,0.07118643744517181,73,,,,
11:45:00.000-04:00,12:00:00.000-04:00,,,,,,,,,,15.510416870315868,41.09999895095825,,,85.03571428571429,95.0,76.0,,,,,,,,,,,,,,0.18882896242597255,0.2406779628689006,0.1203389814344503,58,63.849998474121094,63.849998474121094,63.849998474121094,
12:00:00.000-04:00,12:15:00.000-04:00,1,,,,,,,,,15.510416870315868,46.041147368929785,,,87.82142857142857,97.0,74.0,,,,,,,,,,,,,,0.14424253543967583,0.4813559257378012,0.04745762631044549,64,,,,
12:15:00.000-04:00,12:30:00.000-04:00,,,,,,,,,,15.510416870315868,,,,74.53571428571429,86.0,64.0,,,,,,,,,,,,,,,,,,,,,
12:30:00.000-04:00,12:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,64.75,70.0,62.0,,,,,,,,,,,,,,,,,,,,,
12:45:00.000-04:00,13:00:00.000-04:00,,,,,,,,,,15.510416870315868,,,,67.28571428571429,77.0,61.0,,,,,,,,,,,,,,,,,8,,,,
13:00:00.000-04:00,13:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,64.71428571428571,69.0,61.0,,,,,,,,,,,,,,,,,,,,,
13:15:00.000-04:00,13:30:00.000-04:00,,,,,,,,,,15.510416870315868,21.999999523162842,,,79.28571428571429,86.0,63.0,,,,,,,,,,,,,,0.18644067392510882,0.2406779628689006,0.13220338498131703,31,,,,
13:30:00.000-04:00,13:45:00.000-04:00,,,,,,,,,,15.510416870315868,,,,82.57142857142857,89.0,76.0,,,,,,,,,,,,,,,,,,,,,
13:45:00.000-04:00,14:00:00.000-04:00,1,,,,,,,,,15.510416870315868,35.60000038146973,,,74.03571428571429,94.0,67.0,,,,,,,,,,,,,,0.24745763358423267,0.38644069736286746,0.10847456980559786,69,,,,
14:00:00.000-04:00,14:15:00.000-04:00,,,,,,,,,,15.510416870315868,,,,68.07142857142857,72.0,66.0,,,,,,,,,,,,,,,,,,,,,
14:15:00.000-04:00,14:30:00.000-04:00,,,,,,,,,,15.510416870315868,35.07064717195569,,,76.57142857142857,97.0,70.0,,,,,,,,,,,,,,0.32299876704143327,0.3254237417447365,0.32057379233813,51,,,,
14:30:00.000-04:00,14:45:00.000-04:00,,,,,,,,,,29.59505600621485,,,,78.57142857142857,90.0,66.0,,,,,,,,,,,,,,,,,38,,,,280753
14:45:00.000-04:00,15:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,80.75,97.0,73.0,,,,,,,,,,,,,,,,,,,,,
15:00:00.000-04:00,15:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,64.67857142857143,84.0,61.0,,,,,,,,,,,,,,,,,,,,,
15:15:00.000-04:00,15:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,64.07142857142857,67.0,62.0,,,,,,,,,,,,,,,,,,,,,
15:30:00.000-04:00,15:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,64.32142857142857,68.0,63.0,,,,,,,,,,,,,,,,,,,,,
15:45:00.000-04:00,16:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,63.17857142857143,65.0,61.0,,,,,,,,,,,,,,,,,,,,,
16:00:00.000-04:00,16:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,67.60714285714286,72.0,64.0,,,,,,,,,,,,,,,,,,,,,
16:15:00.000-04:00,16:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,71.46428571428571,81.0,69.0,,,,,,,,,,,,,,,,,,,,,
16:30:00.000-04:00,16:45:00.000-04:00,2,,,,,,,,,15.52083337803682,125.30000162124634,,,72.32142857142857,84.0,68.0,,,,,,,,,,,,,,0.6016101889691111,1.0271186828613281,0.08305084907402427,176,,,,
16:45:00.000-04:00,17:00:00.000-04:00,,,,,,,,,,15.52083337803682,50.399999380111694,,,91.39285714285714,97.0,85.0,,,,,,,,,,,,,,0.16848998095478593,0.3016949023230601,0.04745762631044549,71,,,,
17:00:00.000-04:00,17:15:00.000-04:00,1,,,,,,,,,15.52083337803682,54.799996852874756,,,80.53571428571429,91.0,70.0,,,,,,,,,,,,,,0.3257061950231003,0.5915253849352821,0.1203389814344503,92,,,,
17:15:00.000-04:00,17:30:00.000-04:00,,,,,,,,,,15.52083337803682,13.400000095367432,,,74.39285714285714,91.0,69.0,,,,,,,,,,,,,,0.11355932284209688,0.1440677966101695,0.08305084907402427,36,,,,
17:30:00.000-04:00,17:45:00.000-04:00,,,,,,,,,,15.52083337803682,15.599999904632568,,,79.16666666666667,89.0,73.0,,,,,,,,,,,,,,0.1322033890223099,0.1440677966101695,0.1203389814344503,22,,,,
17:45:00.000-04:00,18:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00:00.000-04:00,18:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:15:00.000-04:00,18:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30:00.000-04:00,18:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:45:00.000-04:00,19:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00:00.000-04:00,19:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30:00.000-04:00,19:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:45:00.000-04:00,20:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00:00.000-04:00,20:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:15:00.000-04:00,20:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30:00.000-04:00,20:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:45:00.000-04:00,21:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,15,,,,
21:00:00.000-04:00,21:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:15:00.000-04:00,21:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30:00.000-04:00,21:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:45:00.000-04:00,22:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00:00.000-04:00,22:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:15:00.000-04:00,22:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:00.000-04:00,22:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:45:00.000-04:00,23:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00:00.000-04:00,23:15:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:15:00.000-04:00,23:30:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30:00.000-04:00,23:45:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,,,,,,,,,,15.52083337803682,,,,,,,,,,,,,,,,,,,,,,,,,,,
